,"""sup-Wheat tjj dd""","""sup-Citrus tjj dd""","""Sup- Rice tjj dd""","""sup-Apple tjj dd""","""sup-Sorgum tjdd""","""Sup-grainmaize Tjdd""","""Sup-tomato tjdd""","""sup-Rapeseed tjdd""",supply of tomato tj,supply of apple Tj,supply of Rice Tj,supply of citrus Tj,spply of wheat Tj,supply of rapeseed Tj,supply of rice zr,supply of citrus zr,supply of rapeseed zr,supply of wheat,supply of apple,supply of tomato,supply of grainmaize,supply of chickpea,supply of rice,supply of rapeseed,supply of citrus
338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346.0,0.0,0.0,0.0,0.0,0.00020496000000000002,4.422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347.0,0.0,0.0,0.0,0.0,0.00020496000000000002,4.422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348.0,0.0,0.0,0.0,0.0,0.00020496000000000002,4.422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349.0,0.0,0.0,0.0,0.0,0.00020496000000000002,4.422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350.0,0.0,0.0,0.0,0.0,0.00020496000000000002,4.422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.0,3.4180328000000005e-05,0.0,3.4832599999999996e-05,0.0,0.00020496000000000002,4.422e-05,0.0,3.4832599999999996e-05,0.0,0.0,0.0,0.0,0.0,2.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352.0,3.4180328000000005e-05,0.0,3.4832599999999996e-05,0.0,0.00020496000000000002,4.422e-05,0.0,3.4832599999999996e-05,0.0,0.0,0.0,0.0,0.0,2.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353.0,3.4180328000000005e-05,0.0,3.4832599999999996e-05,0.0,0.00020496000000000002,4.422e-05,0.0,3.4832599999999996e-05,0.0,0.0,0.0,0.0,0.0,2.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354.0,3.4180328000000005e-05,0.0,3.4832599999999996e-05,0.0,0.00020496000000000002,4.422e-05,0.0,3.4832599999999996e-05,0.0,0.0,0.0,0.0,0.0,2.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355.0,3.4180328000000005e-05,0.0,3.4832599999999996e-05,0.0,0.00020496000000000002,4.422e-05,0.0,3.4832599999999996e-05,0.0,0.0,0.0,0.0,0.0,2.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356.0,0.0,0.0,3.4832599999999996e-05,0.0,0.0003928400000000001,8.475500000000001e-05,3.759088e-06,3.4832599999999996e-05,5.616e-07,0.0,0.0,0.0,0.0,2.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357.0,0.0,0.0,3.4832599999999996e-05,0.0,0.0003928400000000001,8.475500000000001e-05,3.759088e-06,3.4832599999999996e-05,5.616e-07,0.0,0.0,0.0,0.0,2.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358.0,0.0,0.0,3.4832599999999996e-05,0.0,0.0003928400000000001,8.475500000000001e-05,3.759088e-06,3.4832599999999996e-05,5.616e-07,0.0,0.0,0.0,0.0,2.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359.0,0.0,0.0,3.4832599999999996e-05,0.0,0.0003928400000000001,8.475500000000001e-05,3.759088e-06,3.4832599999999996e-05,5.616e-07,0.0,0.0,0.0,0.0,2.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360.0,0.0,0.0,3.4832599999999996e-05,0.0,0.0003928400000000001,8.475500000000001e-05,3.759088e-06,3.4832599999999996e-05,5.616e-07,0.0,0.0,0.0,0.0,2.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361.0,0.0,0.0,1.7416299999999998e-05,0.0,0.0003928400000000001,8.475500000000001e-05,3.759088e-06,1.7416299999999998e-05,5.616e-07,0.0,0.0,0.0,0.0,1.2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362.0,0.0,0.0,1.7416299999999998e-05,0.0,0.0003928400000000001,8.475500000000001e-05,3.759088e-06,1.7416299999999998e-05,5.616e-07,0.0,0.0,0.0,0.0,1.2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363.0,0.0,0.0,1.7416299999999998e-05,0.0,0.0003928400000000001,8.475500000000001e-05,3.759088e-06,1.7416299999999998e-05,5.616e-07,0.0,0.0,0.0,0.0,1.2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364.0,0.0,0.0,1.7416299999999998e-05,0.0,0.0003928400000000001,8.475500000000001e-05,3.759088e-06,1.7416299999999998e-05,5.616e-07,0.0,0.0,0.0,0.0,1.2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,0.0,0.0,1.7416299999999998e-05,0.0,0.0003928400000000001,8.475500000000001e-05,3.759088e-06,1.7416299999999998e-05,5.616e-07,0.0,0.0,0.0,0.0,1.2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
